address,baths,beds,cars,link,price,solddate,type
"24 Lanvos Drive, Diamond Creek", 3, 4, 4,/sold/property-house-vic-diamond+creek-110974907,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Jan 2013,house
"68 Dering Street, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-110340105,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM2NiwyNTU=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Jan 2013,house
"Address available on request, Diamond Creek", 1, 3, 0,/sold/property-house-vic-diamond+creek-112768967,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQwNiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,24 Jan 2013,house
"Address available on request, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-112599155,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Jan 2013,house
"8 Cooee Court, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-111546035,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Jan 2013,house
"19 Koonawarra Way, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-111989899,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Jan 2013,house
"72 Broadgully Rd, Diamond Creek", 1, 2, 0,/sold/property-house-vic-diamond+creek-111636159,Contact agent,10 Jan 2013,house
"80-98 Ironbark Rd, Diamond Creek", 1, 4, 6,/sold/property-house-vic-diamond+creek-112114491,Contact agent,08 Jan 2013,house
"57 Haley Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-112278567,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1MSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Dec 2012,house
"1/6 Ironbark Road, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-112091827,Contact agent,21 Dec 2012,house
"20 David Hockney Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-112307175,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDkyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Dec 2012,house
"26 Arrunga Close, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-110850567,Contact agent,15 Dec 2012,house
"78 Grassy Flat Road, Diamond Creek", 3, 5, 3,/sold/property-house-vic-diamond+creek-111198903,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Dec 2012,house
"31 Galatea Street, Diamond Creek", 1, 3, 3,/sold/property-house-vic-diamond+creek-112437227,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Dec 2012,house
"4 Pinjarra Court, Diamond Creek", 2, 5, 2,/sold/property-house-vic-diamond+creek-111979627,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Dec 2012,house
"27 Bishop Avenue, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-112212455,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Dec 2012,house
"3 Mindara Crt, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-111990671,Contact agent,08 Dec 2012,house
"11 Lydford Court, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-112456255,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ5MywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Dec 2012,house
"12 Ormonde Court, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-111611623,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQwOSw3NTA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Dec 2012,house
"30 Rivergum Close, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-112268307,Contact agent,30 Nov 2012,house
"2 Haley Street, Diamond Creek", 2, 4, 0,/sold/property-house-vic-diamond+creek-110290761,Contact agent,29 Nov 2012,house
"House 2, 8 Broad Gully Road, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-112366395,Contact agent,29 Nov 2012,house
"Address available on request, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-112306051,Contact agent,29 Nov 2012,house
"19 Watkins Street, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-111815919,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ5NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Nov 2012,house
"44 Brownlow Drive, Diamond Creek", 3, 4, 3,/sold/property-house-vic-diamond+creek-112036851,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg5NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 Nov 2012,house
"1/24 Wensley Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-112304431,Contact agent,25 Nov 2012,house
"46 Chapman Street, Diamond Creek", 2, 4, 0,/sold/property-house-vic-diamond+creek-112092159,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Nov 2012,house
"307 Broadgully Rd, Diamond Creek", 3, 5, 5,/sold/property-house-vic-diamond+creek-111783723,Contact agent,21 Nov 2012,house
"33 Fraser Street, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-112056851,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Nov 2012,house
"Address available on request, Diamond Creek", 3, 4, 1,/sold/property-house-vic-diamond+creek-111852459,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwOCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Nov 2012,house
